   0.0 67080.0 132440.0 196080.0 258000.0 318200.0 376680.0 433440.0 488480.0 541800.0 593400.0 643280.0 691440.0 737880.0 782600.0 825600.0 866880.0 906440.0 944280.0 980400.0 1014800.0 1047480.0 1078440.0 1107680.0 1135200.0 1161000.0 1185080.0 1207440.0 1228080.0 1247000.0 1264200.0 1279680.0 1293440.0 1305480.0 1315800.0 1324400.0 1331280.0 1336440.0 1339880.0 1341600.0 1341600.0 1339880.0 1336440.0 1331280.0 1324400.0 1315800.0 1305480.0 1293440.0 1279680.0 1264200.0 1247000.0 1228080.0 1207440.0 1185080.0 1161000.0 1135200.0 1107680.0 1078440.0 1047480.0 1014800.0 980400.0 944280.0 906440.0 866880.0 825600.0 782600.0 737880.0 691440.0 643280.0 593400.0 541800.0 488480.0 433440.0 376680.0 318200.0 258000.0 196080.0 132440.0 67080.0    0.0
   0.0 68796.0 135828.0 201096.0 264600.0 326340.0 386316.0 444528.0 500976.0 555660.0 608580.0 659736.0 709128.0 756756.0 802620.0 846720.0 889056.0 929628.0 968436.0 1005480.0 1040760.0 1074276.0 1106028.0 1136016.0 1164240.0 1190700.0 1215396.0 1238328.0 1259496.0 1278900.0 1296540.0 1312416.0 1326528.0 1338876.0 1349460.0 1358280.0 1365336.0 1370628.0 1374156.0 1375920.0 1375920.0 1374156.0 1370628.0 1365336.0 1358280.0 1349460.0 1338876.0 1326528.0 1312416.0 1296540.0 1278900.0 1259496.0 1238328.0 1215396.0 1190700.0 1164240.0 1136016.0 1106028.0 1074276.0 1040760.0 1005480.0 968436.0 929628.0 889056.0 846720.0 802620.0 756756.0 709128.0 659736.0 608580.0 555660.0 500976.0 444528.0 386316.0 326340.0 264600.0 201096.0 135828.0 68796.0    0.0
   0.0 70356.0 138908.0 205656.0 270600.0 333740.0 395076.0 454608.0 512336.0 568260.0 622380.0 674696.0 725208.0 773916.0 820820.0 865920.0 909216.0 950708.0 990396.0 1028280.0 1064360.0 1098636.0 1131108.0 1161776.0 1190640.0 1217700.0 1242956.0 1266408.0 1288056.0 1307900.0 1325940.0 1342176.0 1356608.0 1369236.0 1380060.0 1389080.0 1396296.0 1401708.0 1405316.0 1407120.0 1407120.0 1405316.0 1401708.0 1396296.0 1389080.0 1380060.0 1369236.0 1356608.0 1342176.0 1325940.0 1307900.0 1288056.0 1266408.0 1242956.0 1217700.0 1190640.0 1161776.0 1131108.0 1098636.0 1064360.0 1028280.0 990396.0 950708.0 909216.0 865920.0 820820.0 773916.0 725208.0 674696.0 622380.0 568260.0 512336.0 454608.0 395076.0 333740.0 270600.0 205656.0 138908.0 70356.0    0.0
   0.0 71760.0 141680.0 209760.0 276000.0 340400.0 402960.0 463680.0 522560.0 579600.0 634800.0 688160.0 739680.0 789360.0 837200.0 883200.0 927360.0 969680.0 1010160.0 1048800.0 1085600.0 1120560.0 1153680.0 1184960.0 1214400.0 1242000.0 1267760.0 1291680.0 1313760.0 1334000.0 1352400.0 1368960.0 1383680.0 1396560.0 1407600.0 1416800.0 1424160.0 1429680.0 1433360.0 1435200.0 1435200.0 1433360.0 1429680.0 1424160.0 1416800.0 1407600.0 1396560.0 1383680.0 1368960.0 1352400.0 1334000.0 1313760.0 1291680.0 1267760.0 1242000.0 1214400.0 1184960.0 1153680.0 1120560.0 1085600.0 1048800.0 1010160.0 969680.0 927360.0 883200.0 837200.0 789360.0 739680.0 688160.0 634800.0 579600.0 522560.0 463680.0 402960.0 340400.0 276000.0 209760.0 141680.0 71760.0    0.0
   0.0 73008.0 144144.0 213408.0 280800.0 346320.0 409968.0 471744.0 531648.0 589680.0 645840.0 700128.0 752544.0 803088.0 851760.0 898560.0 943488.0 986544.0 1027728.0 1067040.0 1104480.0 1140048.0 1173744.0 1205568.0 1235520.0 1263600.0 1289808.0 1314144.0 1336608.0 1357200.0 1375920.0 1392768.0 1407744.0 1420848.0 1432080.0 1441440.0 1448928.0 1454544.0 1458288.0 1460160.0 1460160.0 1458288.0 1454544.0 1448928.0 1441440.0 1432080.0 1420848.0 1407744.0 1392768.0 1375920.0 1357200.0 1336608.0 1314144.0 1289808.0 1263600.0 1235520.0 1205568.0 1173744.0 1140048.0 1104480.0 1067040.0 1027728.0 986544.0 943488.0 898560.0 851760.0 803088.0 752544.0 700128.0 645840.0 589680.0 531648.0 471744.0 409968.0 346320.0 280800.0 213408.0 144144.0 73008.0    0.0
   0.0 74100.0 146300.0 216600.0 285000.0 351500.0 416100.0 478800.0 539600.0 598500.0 655500.0 710600.0 763800.0 815100.0 864500.0 912000.0 957600.0 1001300.0 1043100.0 1083000.0 1121000.0 1157100.0 1191300.0 1223600.0 1254000.0 1282500.0 1309100.0 1333800.0 1356600.0 1377500.0 1396500.0 1413600.0 1428800.0 1442100.0 1453500.0 1463000.0 1470600.0 1476300.0 1480100.0 1482000.0 1482000.0 1480100.0 1476300.0 1470600.0 1463000.0 1453500.0 1442100.0 1428800.0 1413600.0 1396500.0 1377500.0 1356600.0 1333800.0 1309100.0 1282500.0 1254000.0 1223600.0 1191300.0 1157100.0 1121000.0 1083000.0 1043100.0 1001300.0 957600.0 912000.0 864500.0 815100.0 763800.0 710600.0 655500.0 598500.0 539600.0 478800.0 416100.0 351500.0 285000.0 216600.0 146300.0 74100.0    0.0
   0.0 75036.0 148148.0 219336.0 288600.0 355940.0 421356.0 484848.0 546416.0 606060.0 663780.0 719576.0 773448.0 825396.0 875420.0 923520.0 969696.0 1013948.0 1056276.0 1096680.0 1135160.0 1171716.0 1206348.0 1239056.0 1269840.0 1298700.0 1325636.0 1350648.0 1373736.0 1394900.0 1414140.0 1431456.0 1446848.0 1460316.0 1471860.0 1481480.0 1489176.0 1494948.0 1498796.0 1500720.0 1500720.0 1498796.0 1494948.0 1489176.0 1481480.0 1471860.0 1460316.0 1446848.0 1431456.0 1414140.0 1394900.0 1373736.0 1350648.0 1325636.0 1298700.0 1269840.0 1239056.0 1206348.0 1171716.0 1135160.0 1096680.0 1056276.0 1013948.0 969696.0 923520.0 875420.0 825396.0 773448.0 719576.0 663780.0 606060.0 546416.0 484848.0 421356.0 355940.0 288600.0 219336.0 148148.0 75036.0    0.0
   0.0 75816.0 149688.0 221616.0 291600.0 359640.0 425736.0 489888.0 552096.0 612360.0 670680.0 727056.0 781488.0 833976.0 884520.0 933120.0 979776.0 1024488.0 1067256.0 1108080.0 1146960.0 1183896.0 1218888.0 1251936.0 1283040.0 1312200.0 1339416.0 1364688.0 1388016.0 1409400.0 1428840.0 1446336.0 1461888.0 1475496.0 1487160.0 1496880.0 1504656.0 1510488.0 1514376.0 1516320.0 1516320.0 1514376.0 1510488.0 1504656.0 1496880.0 1487160.0 1475496.0 1461888.0 1446336.0 1428840.0 1409400.0 1388016.0 1364688.0 1339416.0 1312200.0 1283040.0 1251936.0 1218888.0 1183896.0 1146960.0 1108080.0 1067256.0 1024488.0 979776.0 933120.0 884520.0 833976.0 781488.0 727056.0 670680.0 612360.0 552096.0 489888.0 425736.0 359640.0 291600.0 221616.0 149688.0 75816.0    0.0
   0.0 76440.0 150920.0 223440.0 294000.0 362600.0 429240.0 493920.0 556640.0 617400.0 676200.0 733040.0 787920.0 840840.0 891800.0 940800.0 987840.0 1032920.0 1076040.0 1117200.0 1156400.0 1193640.0 1228920.0 1262240.0 1293600.0 1323000.0 1350440.0 1375920.0 1399440.0 1421000.0 1440600.0 1458240.0 1473920.0 1487640.0 1499400.0 1509200.0 1517040.0 1522920.0 1526840.0 1528800.0 1528800.0 1526840.0 1522920.0 1517040.0 1509200.0 1499400.0 1487640.0 1473920.0 1458240.0 1440600.0 1421000.0 1399440.0 1375920.0 1350440.0 1323000.0 1293600.0 1262240.0 1228920.0 1193640.0 1156400.0 1117200.0 1076040.0 1032920.0 987840.0 940800.0 891800.0 840840.0 787920.0 733040.0 676200.0 617400.0 556640.0 493920.0 429240.0 362600.0 294000.0 223440.0 150920.0 76440.0    0.0
   0.0 76908.0 151844.0 224808.0 295800.0 364820.0 431868.0 496944.0 560048.0 621180.0 680340.0 737528.0 792744.0 845988.0 897260.0 946560.0 993888.0 1039244.0 1082628.0 1124040.0 1163480.0 1200948.0 1236444.0 1269968.0 1301520.0 1331100.0 1358708.0 1384344.0 1408008.0 1429700.0 1449420.0 1467168.0 1482944.0 1496748.0 1508580.0 1518440.0 1526328.0 1532244.0 1536188.0 1538160.0 1538160.0 1536188.0 1532244.0 1526328.0 1518440.0 1508580.0 1496748.0 1482944.0 1467168.0 1449420.0 1429700.0 1408008.0 1384344.0 1358708.0 1331100.0 1301520.0 1269968.0 1236444.0 1200948.0 1163480.0 1124040.0 1082628.0 1039244.0 993888.0 946560.0 897260.0 845988.0 792744.0 737528.0 680340.0 621180.0 560048.0 496944.0 431868.0 364820.0 295800.0 224808.0 151844.0 76908.0    0.0
